index,name,actives,date,credits_all,deposits_all,income,owner,group.x,group.y,status,rating,groups,y
1912,УКРКОМУНБАНК,465774,1012009,322880,333882,1833,"Олександр 
Єфремов",4,regionals,NA,176,2,191
1913,УКРКОМУНБАНК,436340,1072010,301769,306583,22,"Олександр 
Єфремов",4,regionals,NA,176,2,191
1914,УКРПРОМБАНК,9470491,1072009,12981832,8010893,-4603184,NA,1,NA,NA,19,5,220
1915,УКРПРОМБАНК,16000433,1012009,12554118,10206003,17912,NA,1,NA,NA,19,5,220
1916,УКРСИББАНК,25888436,1012013,15309640,17312864,60112,"BNP
 Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1917,УКРСИББАНК,50971896,1072009,46833774,13552743,-830665,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1918,УКРСИББАНК,24021007,1072014,14278101,16379977,-433378,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1919,УКРСИББАНК,24111742.26,1012014,14601718.08,16632231,20705,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1920,УКРСИББАНК,44752286,1072010,41405779,17293268,-1262329,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1921,УКРСИББАНК,55696742,1012009,50412435,16862168,427621,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1922,УКРСИББАНК,32868231,1012012,23370750,20701100,-3717329,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1923,УКРСИББАНК,27374585,1072013,14432391,17881704,15350,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1924,УКРСИББАНК,46285966,1072011,34787158,19920788,-558965,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1925,УКРСИББАНК,46128187,1012011,38699290,17867038,-3145186,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1926,УКРСИББАНК,46347845,1012010,45275528,14148847,-1243558,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1927,УКРСИББАНК,28648395,1072012,15936208,18328264,46319,"BNP 
Paribas (Франція), ЄБРР",1,world,NA,6,2,232
1928,УКРСОЦБАНК,43656898,1012010,40556670,12340325,126761,"UniCredit
 Group (Італія)",1,world,NA,5,2,190
1929,УКРСОЦБАНК,38829858,1012013,23688854,18370455,-93039,"UniCredit
 Group (Італія)",1,world,NA,5,2,190
1930,УКРСОЦБАНК,44975616,1072009,41126011,12181604,61657,"UniCredit 
Group (Італія)",1,world,NA,5,2,190
1931,УКРСОЦБАНК,43056667.57,1012014,27374530.24,21611106,51394,"UniCredit
 Group (Італія)",1,world,NA,5,2,190
1932,УКРСОЦБАНК,46444199,1072014,31505618,19273896,-29421,"UniCredit
 Group (Італія)",1,world,NA,5,2,190
1933,УКРСОЦБАНК,41603497,1012011,37473835,15337286,28944,"UniCredit 
Group (Італія)",1,world,NA,5,2,190
1934,УКРСОЦБАНК,42670948,1072010,38474449,14051635,17853,"UniCredit 
Group (Італія)",1,world,NA,5,2,190
1935,УКРСОЦБАНК,39968165,1072011,37704668,15725815,5161,"UniCredit 
Group (Італія)",1,world,NA,5,2,190
1936,УКРСОЦБАНК,49694781,1012009,43688696,14269762,791795,"UniCredit
 Group (Італія)",1,world,NA,5,2,190
1937,УКРСОЦБАНК,39994087,1072012,28550937,16920582,-114482,"UniCredit
 Group (Італія)",1,world,NA,5,2,190
1938,УКРСОЦБАНК,40206926,1012012,37251474,17708042,14853,"UniCredit 
Group (Італія)",1,world,NA,5,2,190
1939,УКРСОЦБАНК,38344797,1072013,24030440,18746449,40862,"UniCredit 
Group (Італія)",1,world,NA,5,2,190
1940,УНIКОМБАНК,527396,1072011,647866,34520,183,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1941,УНIКОМБАНК,507387,1072012,498488,5526,734,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1942,УНIКОМБАНК,146284,1012009,120139,34896,3734,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1943,УНIКОМБАНК,592498,1072009,561418,47058,3305,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1944,УНIКОМБАНК,564692,1012011,657550,75638,21422,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1945,УНIКОМБАНК,917761.52,1012014,578886.46,403409,2555,"Марина 
Братова, Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1946,УНIКОМБАНК,1539940,1012010,1530285,1003802,5143,"Марина 
Братова, Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1947,УНIКОМБАНК,732020,1072010,628415,195745,3727,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1948,УНIКОМБАНК,724883,1072013,585185,200396,5328,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1949,УНIКОМБАНК,587141,1012012,732479,92577,1787,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1950,УНIКОМБАНК,1194956,1072014,695679,607049,90395,"Марина Братова,
 Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1951,УНIКОМБАНК,523224,1012013,508703,17753,1234,"Марина Братова, 
Дмитро Швед, Роман Філатов",4,regionals,NA,154,6,14
1952,УНIКРЕДИТ,6555815,1012012,4523334,1967516,36954,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1953,УНIКРЕДИТ,9015393,1072009,8089149,1228176,-53511,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1954,УНIКРЕДИТ,5217413,1072013,2500626,2036458,80829,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1955,УНIКРЕДИТ,8754835,1072010,6719005,2045302,17172,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1956,УНIКРЕДИТ,8692946,1012010,7992822,1447923,2602,"UniCredit Group
 (Італія)",2,world,NA,32,2,225
1957,УНIКРЕДИТ,6441284,1012013,2831449,2071665,53039,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1958,УНIКРЕДИТ,8082268,1072011,6039080,2261572,17877,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1959,УНIКРЕДИТ,10617723,1012009,9096142,1664870,44915,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1960,УНIКРЕДИТ,5631938,1072012,2825698,1749171,27060,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1961,УНIКРЕДИТ,8493707,1012011,6824090,2027684,40130,"UniCredit 
Group (Італія)",2,world,NA,32,2,225
1962,УНІВЕРСАЛ,7012227,1012013,4025214,3212424,-269569,"Уряд 
Греції",2,world,NA,33,2,199
1963,УНІВЕРСАЛ,6461455,1012012,5621631,3148832,-418667,"Уряд 
Греції",2,world,NA,33,2,199
1964,УНІВЕРСАЛ,6571103.09,1012014,3669008.05,3147530,-3471,"Уряд 
Греції",2,world,NA,33,2,199
1965,УНІВЕРСАЛ,8584523,1012011,5252705,3189452,-593591,"Уряд 
Греції",2,world,NA,33,2,199
1966,УНІВЕРСАЛ,8100941,1012009,6710412,2427877,4179,"Уряд 
Греції",2,world,NA,33,2,199
1967,УНІВЕРСАЛ,6524675,1072014,4114387,3330258,-61963,"Уряд 
Греції",2,world,NA,33,2,199
1968,УНІВЕРСАЛ,9293874,1072010,6511440,3413173,-72727,"Уряд 
Греції",2,world,NA,33,2,199
1969,УНІВЕРСАЛ,9109235,1012010,6988800,3243699,-230889,"Уряд 
Греції",2,world,NA,33,2,199
1970,УНІВЕРСАЛ,7729003,1072009,6520099,2443601,-99879,"Уряд 
Греції",2,world,NA,33,2,199
1971,УНІВЕРСАЛ,7569492,1072013,3425142,3304129,14655,"Уряд 
Греції",2,world,NA,33,2,199
1972,УНІВЕРСАЛ,7762214,1072012,3735259,3368436,-83965,"Уряд 
Греції",2,world,NA,33,2,199
1973,УНІВЕРСАЛ,6970614,1072011,5317555,3220452,-51494,"Уряд 
Греції",2,world,NA,33,2,199
1974,ФАКТОРІАЛ-БАНК,1811024,1012009,1315784,571258,2092,NA,4,NA,NA,90,5,176
1975,ФАМІЛЬНИЙ,161320,1012012,42787,18733,18,"Борис
 Комісарук, Ольга Грач, власники порталу 
Ukr.net",4,ukraine,NA,236,2,99
1976,ФАМІЛЬНИЙ,92614,1072010,44510,14579,178,"Борис Комісарук, Ольга
 Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1977,ФАМІЛЬНИЙ,178062.15,1012014,24290.66,30019,30,"Борис Комісарук,
 Ольга Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1978,ФАМІЛЬНИЙ,105620,1072009,53143,20640,121,"Борис Комісарук, 
Ольга Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1979,ФАМІЛЬНИЙ,168329,1072012,27868,21957,13,"Борис Комісарук, Ольга
 Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1980,ФАМІЛЬНИЙ,96205,1012011,36118,17086,130,"Борис Комісарук, Ольга
 Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1981,ФАМІЛЬНИЙ,170636,1012013,19231,26605,27,"Борис Комісарук, Ольга
 Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1982,ФАМІЛЬНИЙ,108139,1012010,51685,22230,240,"Борис Комісарук, 
Ольга Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1983,ФАМІЛЬНИЙ,175393,1072013,23108,31616,11,"Борис Комісарук, Ольга
 Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1984,ФАМІЛЬНИЙ,93337,1072011,35797,14487,6,"Борис Комісарук, Ольга 
Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1985,ФАМІЛЬНИЙ,196245,1072014,30874,25134,9,"Борис Комісарук, Ольга 
Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1986,ФАМІЛЬНИЙ,113038,1012009,58784,26425,19,"Борис Комісарук, Ольга
 Грач, власники порталу Ukr.net",4,ukraine,NA,236,2,99
1987,ФІДОБАНК,11810186,1072014,5409340,7402001,13221,"Олександр 
Адаріч (Сергій Арбузов (?)",2,family,NA,35,4,27
1988,ФІДОБАНК,11425092.45,1012014,5030420.52,5877654,70611,"Олександр
 Адаріч (Сергій Арбузов (?)",2,family,NA,35,4,27
1989,ФІДОБАНК,4936847,1012013,1020103,2059023,367946,"Олександр 
Адаріч (Сергій Арбузов (?)",3,family,NA,35,4,27
1990,ФІДОБАНК,2421652,1072012,880737,1090793,272072,"Олександр 
Адаріч (Сергій Арбузов (?)",4,family,NA,35,4,27
1991,ФІДОБАНК,6477205,1072013,1731422,2965136,12469,"Олександр 
Адаріч (Сергій Арбузов (?)",3,family,NA,35,4,27
1992,ФІДОКОМБАНК,6329680,1072013,3547760,2712310,-9596,"Олександр 
Адаріч (Сергій Арбузов (?)",2,family,NA,37,4,177
1993,ФІНАНС,230931.43,1012014,31768.1,11836,-397,"Микола 
Толмачов",4,ukraine,NA,218,4,125
1994,ФІНАНС,209514,1072013,35816,7813,-94,"Микола 
Толмачов",4,ukraine,NA,218,4,125
1995,ФІНАНС,283904,1072014,28336,21598,11709,"Микола 
Толмачов",4,ukraine,NA,218,4,125
1996,"ФІНАНСИ ТА 
КРЕДИТ",17589672,1072009,15495401,6472425,-187364,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
1997,"ФІНАНСИ ТА 
КРЕДИТ",25722051.08,1012014,20248062.49,16342445,10156,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
1998,"ФІНАНСИ ТА 
КРЕДИТ",24410130,1072011,19648489,11947539,2817,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
1999,"ФІНАНСИ ТА 
КРЕДИТ",23613922,1072013,18912655,13394298,2329,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2000,"ФІНАНСИ ТА 
КРЕДИТ",19456787,1012010,16658685,6985469,-449978,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2001,"ФІНАНСИ ТА 
КРЕДИТ",22366786,1012011,18848965,10124219,-188637,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2002,"ФІНАНСИ ТА 
КРЕДИТ",18439441,1012009,15739840,10323973,142592,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2003,"ФІНАНСИ ТА 
КРЕДИТ",29909396,1072014,24966589,18989900,-51442,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2004,"ФІНАНСИ ТА 
КРЕДИТ",22548400,1012013,18426902,12252784,4633,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2005,"ФІНАНСИ ТА 
КРЕДИТ",22188474,1072012,18221841,11299616,1072,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2006,"ФІНАНСИ ТА 
КРЕДИТ",22201954,1072010,18027891,8007718,-54301,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2007,"ФІНАНСИ ТА 
КРЕДИТ",22006642,1012012,19186284,10716995,-79163,"Костянтин 
Жеваго",1,ukraine,NA,15,2,106
2008,ФІНАНСОВА ІНІЦІАТИВА,5707191,1072010,5774848,997680,632,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2009,ФІНАНСОВА ІНІЦІАТИВА,6501996,1012011,6363623,855142,1476,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2010,"ФІНАНСОВА 
ІНІЦІАТИВА",13025001.58,1012014,11246808.22,7098875,1147,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2011,ФІНАНСОВА ІНІЦІАТИВА,9179257,1012012,9728658,3560652,1220,"Олег
 Бахматюк",2,ukraine,NA,29,3,36
2012,ФІНАНСОВА ІНІЦІАТИВА,5278170,1072009,4553010,945188,1121,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2013,ФІНАНСОВА ІНІЦІАТИВА,8969181,1072012,7981740,3558328,614,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2014,ФІНАНСОВА ІНІЦІАТИВА,7246769,1072011,7651638,2084176,597,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2015,"ФІНАНСОВА 
ІНІЦІАТИВА",4885068,1012009,4519961,1895896,14362,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2016,ФІНАНСОВА ІНІЦІАТИВА,5360582,1012010,5002487,1010366,1494,"Олег
 Бахматюк",2,ukraine,NA,29,3,36
2017,"ФІНАНСОВА 
ІНІЦІАТИВА",18184850,1072014,12651622,7105016,374,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2018,"ФІНАНСОВА 
ІНІЦІАТИВА",10036838,1012013,8173676,4020793,1142,"Олег 
Бахматюк",2,ukraine,NA,29,3,36
2019,ФІНАНСОВА ІНІЦІАТИВА,10463105,1072013,9097519,5242900,383,"Олег
 Бахматюк",2,ukraine,NA,29,3,36
2020,ФІНАНСОВИЙ ПАРТНЕР,602075,1072014,138346,386725,-10824,"Олег 
Павліченко, Ростислав Павліченко, Артем 
Янковський",4,ukraine,NA,147,4,134
2021,ФІНАНСОВИЙ ПАРТНЕР,1050744.11,1012014,58564.09,394238,272,"Олег
 Павліченко, Ростислав Павліченко, Артем 
Янковський",4,ukraine,NA,147,4,134
2022,ФІНАНСОВИЙ ПАРТНЕР,1046384,1072013,43389,414853,128,"Олег 
Павліченко, Ростислав Павліченко, Артем 
Янковський",4,ukraine,NA,147,4,134
2023,ФІНАНСОВИЙ ПАРТНЕР,482963,1012013,12134,357407,28,"Олег 
Павліченко, Ростислав Павліченко, Артем 
Янковський",4,ukraine,NA,147,4,134
2024,"ФІНАНСОВИЙ 
СОЮЗ",1413962,1012009,1355787,767850,5734,NA,3,NA,NA,104,5,184
2025,"ФІНАНСОВИЙ 
СОЮЗ",1369059,1072009,1266253,681387,1506,NA,3,NA,NA,104,5,184
2026,ФІНБАНК,1314643,1012011,751220,541452,56,"Борис Кауфман, 
Олександр Грановський (Одеса)",4,ukraine,NA,89,3,38
2027,ФІНБАНК,2960219.51,1012014,2107918.47,1979838,1314,"Борис 
Кауфман, Олександр Грановський (Одеса)",3,ukraine,NA,89,3,38
2028,ФІНБАНК,3223323,1072014,2640685,1949789,1022,"Борис Кауфман, 
Олександр Грановський (Одеса)",3,ukraine,NA,89,3,38
2029,ФІНБАНК,2190788,1012012,1259042,974567,291,"Борис Кауфман, 
Олександр Грановський (Одеса)",4,ukraine,NA,89,3,38
2030,ФІНБАНК,1778091,1072011,929718,734433,124,"Борис Кауфман, 
Олександр Грановський (Одеса)",4,ukraine,NA,89,3,38
